Transaction ID,Date,Customer ID,Product_Category,Product Name,Quantity Sold,Unit Price,Total Revenue,Profit,Region
TXN428152,4/2/2023,CUST6017,Solar Panel,Flexible Panel,8,648,5103.48,1145.59,Asia
TXN505529,9/12/2023,CUST2349,Battery Pack,"Power Bank 10,000mAh",3,507,1404.91,567.11,Africa
TXN480760,6/15/2023,CUST4623,EV Charger,Cable Organizer,1,83,89.19,25.5,Asia
TXN889723,3/24/2023,CUST1496,EV Charger,Wallbox Charger,7,989,6309.18,1902.93,North America
TXN808786,9/27/2023,CUST7838,Accessory,Cable Clips,9,743,8332.75,3180.02,Africa
TXN479208,5/13/2023,CUST7804,EV Charger,Wallbox Charger,7,805,5906.11,2808.09,South America
TXN693412,1/30/2023,CUST3884,EV Charger,Wallbox Charger,9,1075,9333.71,4377.86,Europe
TXN143168,4/28/2023,CUST7168,Charging Station,Supercharger,1,1003,949.05,196.29,Asia
TXN611248,3/25/2023,CUST7933,EV Charger,Docking Station,5,783,4033.96,1647.45,Europe
TXN405255,9/23/2023,CUST4087,Solar Panel,Rigid Panel,9,307,2506.48,711.03,Europe
TXN617512,6/12/2023,CUST3289,Charging Station,Supercharger,10,917,10052.41,2903.4,Asia
TXN519109,4/1/2023,CUST9005,Charging Station,Fast Charger,1,511,515.11,235.67,North America
TXN658492,8/22/2023,CUST2990,Accessory,Adapter,6,733,5254.17,1861.56,Europe
TXN290485,1/22/2023,CUST3254,Charging Station,Supercharger,2,464,910.36,188.89,Africa
TXN533342,8/5/2023,CUST2866,Accessory,Cable Clips,6,472,3853.1,2119.66,Asia
TXN628661,6/20/2023,CUST4074,Accessory,Cable Clips,2,1177,3226.96,1998.53,Africa
TXN299602,10/20/2023,CUST8579,Accessory,Cable Clips,9,641,6612.14,2575.13,South America
TXN891486,5/4/2023,CUST6394,Accessory,Adapter,4,36,1157.34,1050.14,Europe
TXN737620,8/30/2023,CUST4518,Charging Station,Supercharger,3,197,624.21,201.48,South America
TXN595600,11/3/2023,CUST4708,Charging Station,Fast Charger,1,881,880.34,373.22,Europe
TXN196649,10/9/2023,CUST5810,EV Charger,Cable Organizer,1,1440,1336.95,560.64,Africa
TXN459553,7/8/2023,CUST8866,Charging Station,Fast Charger,6,472,2815.78,849.58,Africa
TXN954497,9/16/2023,CUST8797,Accessory,Cable Clips,8,1365,11911.78,4173.42,South America
TXN544056,10/14/2023,CUST6593,Solar Panel,Rigid Panel,9,201,1945.8,676.93,Africa
TXN829725,1/27/2023,CUST1422,Solar Panel,Rigid Panel,7,916,5779.41,1557.65,North America
TXN971840,2/4/2023,CUST1758,Charging Station,Fast Charger,10,1083,9747.19,3816.61,Asia
TXN418524,8/22/2023,CUST8174,EV Charger,Portable Charger,9,291,2740.21,706.4,North America
TXN171356,1/15/2023,CUST5879,EV Charger,Cable Organizer,10,906,9536.27,3636.15,Africa
TXN621220,11/21/2023,CUST4504,Charging Station,Fast Charger,7,1051,6895,1444.6,North America
TXN978418,4/15/2023,CUST4737,Battery Pack,"Power Bank 20,000mAh",8,656,5331.05,1328.39,Asia
TXN890492,4/14/2023,CUST3936,Solar Panel,Rigid Panel,4,605,2247.09,588.78,Asia
TXN154402,11/22/2023,CUST3158,Solar Panel,Flexible Panel,6,656,3781.82,923.19,Asia
TXN175406,3/30/2023,CUST5134,Accessory,Cable Clips,5,1475,8304.42,4161.33,Europe
TXN346650,9/17/2023,CUST3923,Accessory,Extension Cord,9,336,4108.11,2047.13,Asia
TXN298689,11/15/2023,CUST5488,Solar Panel,Rigid Panel,10,190,2084.04,784.45,Africa
TXN335256,3/1/2023,CUST8592,Solar Panel,Rigid Panel,4,646,2327.02,1063.56,North America
TXN239671,5/2/2023,CUST9140,Charging Station,Supercharger,2,349,758.52,248.28,Africa
TXN370869,3/10/2023,CUST9966,Solar Panel,Flexible Panel,3,502,1365.36,499.42,South America
TXN849086,10/30/2023,CUST9035,EV Charger,Wallbox Charger,6,1182,7299.51,2364.08,North America
TXN267399,1/4/2023,CUST8057,EV Charger,Wallbox Charger,2,1439,2860.15,1356.62,South America
TXN154627,8/6/2023,CUST5519,Charging Station,Supercharger,4,1340,5871.39,1769.91,Asia
TXN748513,3/26/2023,CUST1907,EV Charger,Wallbox Charger,10,916,9946.38,2070.64,Europe
TXN626133,3/11/2023,CUST3342,EV Charger,Cable Organizer,1,734,798.55,376.69,Asia
TXN633872,2/9/2023,CUST2244,Accessory,Adapter,7,1282,9436.66,4713.35,South America
TXN270309,6/23/2023,CUST4130,Solar Panel,Rigid Panel,8,1495,11557.22,3482.55,Asia
TXN138269,1/14/2023,CUST7640,Accessory,Adapter,3,889,3809.65,1964.12,Asia
TXN841263,4/30/2023,CUST7652,Solar Panel,Flexible Panel,9,1463,14225.98,3519.7,Asia
TXN489711,1/23/2023,CUST1744,Accessory,Extension Cord,2,1419,3958.63,2331.17,Europe
TXN969401,7/9/2023,CUST8579,EV Charger,Wallbox Charger,7,491,3680.96,1657.09,South America
TXN480598,1/9/2023,CUST7452,Charging Station,Fast Charger,1,201,186.1,89.07,Asia
TXN156253,3/5/2023,CUST6865,Charging Station,Fast Charger,9,912,7414.71,2563.78,South America
TXN995564,5/8/2023,CUST7926,Accessory,Cable Clips,7,400,4058.22,2096.72,Europe
TXN765301,1/30/2023,CUST7118,Solar Panel,Flexible Panel,3,899,2680.37,999.18,Asia
TXN473838,10/28/2023,CUST7670,Battery Pack,"Power Bank 20,000mAh",1,782,755.34,159.85,Europe
TXN109961,9/10/2023,CUST5547,Solar Panel,Flexible Panel,2,1451,2816.87,830.84,Africa
TXN842708,6/22/2023,CUST4774,Accessory,Adapter,7,1069,8491.97,4373.63,Africa
TXN858817,7/14/2023,CUST8281,Charging Station,Fast Charger,9,592,5630.28,2757.92,Asia
TXN181629,5/26/2023,CUST5842,Accessory,Adapter,6,346,3073.84,1941.48,Europe
TXN835340,1/9/2023,CUST9488,Battery Pack,"Power Bank 10,000mAh",6,158,899.11,195.59,South America
TXN783567,6/23/2023,CUST1964,Battery Pack,"Power Bank 10,000mAh",5,317,1483.63,653.28,Africa
TXN822253,8/14/2023,CUST1098,Accessory,Cable Clips,4,171,1704.69,1278.57,North America
TXN629899,1/5/2023,CUST1448,Battery Pack,"Power Bank 10,000mAh",10,810,7857.38,3821.39,North America
TXN847143,12/21/2023,CUST8103,Accessory,Charging Cable,10,165,2648.37,1586.86,South America
TXN675831,11/27/2023,CUST6884,Solar Panel,Flexible Panel,9,1448,12493.22,5083.77,Africa
TXN712403,10/25/2023,CUST9036,Battery Pack,"Power Bank 20,000mAh",2,1291,2657.79,939.66,Africa
TXN709773,4/25/2023,CUST8820,Battery Pack,"Power Bank 20,000mAh",4,703,2930.62,790.71,North America
TXN363818,3/29/2023,CUST9973,Solar Panel,Flexible Panel,3,811,2405.77,722.33,Europe
TXN692461,1/5/2023,CUST9286,EV Charger,Portable Charger,10,917,9528.14,3790.06,Asia
TXN650150,11/6/2023,CUST6392,Charging Station,Supercharger,2,75,161.52,60.32,Europe
TXN293073,12/28/2023,CUST3910,Solar Panel,Flexible Panel,9,706,5857.47,1478.45,North America
TXN246846,1/17/2023,CUST9319,EV Charger,Portable Charger,2,1176,2120.21,839.06,Asia
TXN616127,4/14/2023,CUST7291,Charging Station,Fast Charger,9,954,8839.99,3381.97,South America
TXN500709,11/5/2023,CUST3867,Accessory,Charging Cable,8,577,5588.32,2061.32,Africa
TXN892986,2/14/2023,CUST1933,Accessory,Charging Cable,5,503,3603.14,2210.36,Asia
TXN757092,11/6/2023,CUST8668,Battery Pack,"Power Bank 20,000mAh",6,286,1600.63,536.31,North America
TXN325959,12/12/2023,CUST4167,Accessory,Extension Cord,10,786,8421.86,3500.22,North America
TXN700339,6/23/2023,CUST6124,EV Charger,Wallbox Charger,6,333,2024.36,412.47,Europe
TXN313797,7/17/2023,CUST2911,Solar Panel,Rigid Panel,7,413,2794.19,1010.35,Europe
TXN546993,4/28/2023,CUST5507,Accessory,Adapter,8,762,6942.92,3584.33,North America
TXN368081,6/5/2023,CUST4124,Solar Panel,Rigid Panel,2,1008,1904.99,543.66,Asia
TXN663412,1/13/2023,CUST6555,Accessory,Adapter,7,124,1899.64,1396.52,North America
TXN619930,1/26/2023,CUST5387,Battery Pack,"Power Bank 10,000mAh",10,1007,9714.18,3929.66,Europe
TXN971802,11/24/2023,CUST3046,Charging Station,Supercharger,2,578,1222.87,255.78,Asia
TXN698273,7/5/2023,CUST2509,EV Charger,Portable Charger,6,536,3395.77,981.14,Europe
TXN223145,2/21/2023,CUST3242,Battery Pack,"Power Bank 10,000mAh",10,1032,10917.61,2622.69,Europe
TXN175017,11/19/2023,CUST9495,Battery Pack,"Power Bank 10,000mAh",8,1482,12441.36,5296.64,South America
TXN876251,7/7/2023,CUST2367,Battery Pack,"Power Bank 20,000mAh",7,265,1888.74,581.19,Asia
TXN692050,2/26/2023,CUST3776,Solar Panel,Rigid Panel,8,242,1998.82,705.41,South America
TXN932899,7/12/2023,CUST6993,Charging Station,Fast Charger,8,476,3832.11,1848.94,Africa
TXN855938,12/5/2023,CUST2299,Charging Station,Supercharger,5,446,2230.25,1015.75,South America
TXN646484,2/3/2023,CUST8823,Solar Panel,Flexible Panel,10,1292,11657.37,4841.02,Asia
TXN116560,6/1/2023,CUST7585,Charging Station,Fast Charger,7,817,5921.61,2561.77,Africa
TXN848711,10/12/2023,CUST5533,Solar Panel,Rigid Panel,8,1463,10773.88,3481.55,Asia
TXN981481,2/7/2023,CUST5213,Charging Station,Supercharger,2,403,833.63,379.83,South America
TXN595252,7/7/2023,CUST7527,Solar Panel,Flexible Panel,7,429,2850.37,1291.71,Africa
TXN982907,9/27/2023,CUST5976,Battery Pack,"Power Bank 20,000mAh",10,1087,11462.51,3745.24,Asia
TXN993967,10/20/2023,CUST3604,EV Charger,Portable Charger,2,503,908.39,300.52,North America
TXN598181,9/20/2023,CUST9744,Accessory,Adapter,4,431,2578.22,1500.66,Asia
TXN845030,10/4/2023,CUST7199,EV Charger,Cable Organizer,7,894,6049.05,1405.71,Asia
TXN913799,10/3/2023,CUST2966,Charging Station,Supercharger,9,292,2605.74,800.72,South America
TXN794538,11/30/2023,CUST2560,Charging Station,Fast Charger,4,1169,4776.65,2332.78,Europe
TXN713268,8/31/2023,CUST9941,Charging Station,Fast Charger,1,1395,1502.43,490.03,North America
TXN704092,10/10/2023,CUST5607,Battery Pack,"Power Bank 10,000mAh",7,335,2281.97,611.58,Europe
TXN808613,7/25/2023,CUST2157,EV Charger,Wallbox Charger,6,973,5621.14,2033.16,Africa
TXN870018,12/11/2023,CUST6931,Solar Panel,Rigid Panel,5,514,2817.64,1256.02,Asia
TXN554370,1/2/2023,CUST5233,Solar Panel,Rigid Panel,9,675,5734.4,2113.88,Europe
TXN834923,3/20/2023,CUST8536,Battery Pack,"Power Bank 10,000mAh",10,456,4768.78,1260.47,Asia
TXN585703,9/13/2023,CUST8507,Solar Panel,Rigid Panel,8,976,7270.88,3453.09,Europe
TXN806256,10/20/2023,CUST8659,Battery Pack,"Power Bank 20,000mAh",6,380,2358.75,628.48,Europe
TXN977411,1/28/2023,CUST1745,EV Charger,Cable Organizer,9,1089,9016.05,3968.63,North America
TXN684080,11/21/2023,CUST3234,EV Charger,Cable Organizer,6,800,5045.1,1476.25,South America
TXN253761,7/25/2023,CUST3031,EV Charger,Cable Organizer,1,1211,1101.9,242.57,Asia
TXN653365,6/2/2023,CUST1917,Solar Panel,Flexible Panel,10,487,5017.12,2297.36,South America
TXN187940,9/6/2023,CUST2806,Battery Pack,"Power Bank 20,000mAh",3,679,2142.4,714.15,South America
TXN262378,8/25/2023,CUST8153,Charging Station,Supercharger,1,1213,1183.2,403.08,South America
TXN779582,8/22/2023,CUST1881,Solar Panel,Flexible Panel,6,79,427.02,102.39,Europe
TXN325574,10/31/2023,CUST1170,Battery Pack,"Power Bank 20,000mAh",10,1330,14302.2,2946.1,Europe
TXN310705,1/22/2023,CUST3058,Solar Panel,Rigid Panel,5,846,4554.54,1401.22,North America
TXN174487,4/25/2023,CUST6250,Battery Pack,"Power Bank 10,000mAh",4,1232,5031.87,1382.3,Africa
TXN456619,1/21/2023,CUST9091,Solar Panel,Rigid Panel,5,1136,6044.18,1787.31,Africa
TXN511250,1/30/2023,CUST4525,Accessory,Charging Cable,10,652,7862.58,3293.41,Asia
TXN559276,9/11/2023,CUST6114,Charging Station,Fast Charger,2,382,826.39,232.12,South America
TXN982223,6/19/2023,CUST5469,Charging Station,Fast Charger,7,36,238.05,85.44,Africa
TXN540530,11/24/2023,CUST2192,Charging Station,Fast Charger,7,466,3305.54,1523.62,North America
TXN827368,11/25/2023,CUST9328,Accessory,Adapter,9,151,2379.22,1366.89,North America
TXN742263,9/14/2023,CUST2770,Battery Pack,"Power Bank 10,000mAh",7,802,5546.82,1911.89,Asia
TXN395208,11/20/2023,CUST4771,Battery Pack,"Power Bank 10,000mAh",6,720,4530.35,1224.76,North America
TXN144792,2/1/2023,CUST7112,EV Charger,Cable Organizer,8,909,7893.35,2245.66,Asia
TXN241202,4/6/2023,CUST3369,Charging Station,Supercharger,1,229,241.09,95.61,Asia
TXN967113,9/19/2023,CUST3004,Battery Pack,"Power Bank 10,000mAh",1,1121,1086.19,288.56,Africa
TXN553387,11/27/2023,CUST1619,EV Charger,Wallbox Charger,3,1135,3365.56,1176.34,Africa
TXN613906,8/28/2023,CUST4864,EV Charger,Cable Organizer,9,318,2869.57,1029.29,South America
TXN997334,11/1/2023,CUST1401,Charging Station,Supercharger,3,1447,4095.09,988.49,Africa
TXN717798,12/1/2023,CUST9950,Solar Panel,Flexible Panel,6,1065,5830.57,2097.15,Asia
TXN875830,8/24/2023,CUST9678,Battery Pack,"Power Bank 20,000mAh",9,67,659.07,326.19,South America
TXN320406,3/18/2023,CUST4378,Accessory,Extension Cord,9,1247,12025,4705.62,North America
TXN394885,7/20/2023,CUST9481,Accessory,Charging Cable,5,1184,7323.24,3081.07,Asia
TXN391690,7/15/2023,CUST5887,Solar Panel,Flexible Panel,5,804,3799.2,1124.59,Asia
TXN724634,6/10/2023,CUST8224,Accessory,Charging Cable,8,543,5718.7,2283.88,North America
TXN656873,8/1/2023,CUST7360,Solar Panel,Flexible Panel,2,58,118.08,38.51,Asia
TXN394346,2/12/2023,CUST1973,Battery Pack,"Power Bank 20,000mAh",10,696,6962.62,3213.5,North America
TXN480176,2/22/2023,CUST3281,Charging Station,Supercharger,5,1238,6653.88,1955.28,Europe
TXN529556,6/20/2023,CUST6355,Charging Station,Supercharger,6,819,4583.31,1821.71,Asia
TXN275150,2/22/2023,CUST6833,Solar Panel,Rigid Panel,8,1204,9701.88,4293.29,Africa
TXN498808,8/9/2023,CUST2618,Charging Station,Supercharger,10,1256,13225.91,6284.93,North America
TXN311428,9/17/2023,CUST3104,Charging Station,Supercharger,8,252,2005.47,775.28,South America
TXN680332,9/16/2023,CUST3674,Solar Panel,Flexible Panel,6,680,3923.96,1063.48,Africa
TXN989355,6/9/2023,CUST5575,Charging Station,Fast Charger,8,838,7373.16,3138.14,South America
TXN231194,4/23/2023,CUST1940,Battery Pack,"Power Bank 20,000mAh",5,809,3709.16,1644.45,North America
TXN358947,7/27/2023,CUST4752,Solar Panel,Flexible Panel,10,220,2283.19,1076.72,South America
TXN489529,3/14/2023,CUST4633,Accessory,Cable Clips,5,879,5525.01,2507.21,Africa
TXN349764,4/17/2023,CUST3782,Charging Station,Supercharger,2,693,1436.87,597.76,Europe
TXN397943,8/24/2023,CUST7341,Accessory,Adapter,3,500,2598.86,1407.98,North America
TXN259318,12/15/2023,CUST8206,Battery Pack,"Power Bank 20,000mAh",3,129,372.72,183.9,Europe
TXN903931,11/6/2023,CUST9697,Solar Panel,Rigid Panel,3,600,1757.54,871.9,Europe
TXN494811,9/5/2023,CUST3417,Solar Panel,Rigid Panel,6,95,566.74,171.05,Asia
TXN637934,11/11/2023,CUST6352,Solar Panel,Flexible Panel,6,1409,9151.64,3898.9,North America
TXN645742,3/9/2023,CUST3031,Accessory,Charging Cable,3,78,1252.82,1112.17,Europe
TXN580923,3/1/2023,CUST7408,EV Charger,Docking Station,9,456,4110.87,1959.29,Asia
TXN741080,8/8/2023,CUST8393,Charging Station,Fast Charger,7,351,2577.51,1063.91,North America
TXN299222,5/8/2023,CUST2584,Charging Station,Supercharger,3,773,2519.66,1142.5,South America
TXN710736,7/23/2023,CUST7276,Accessory,Adapter,6,638,4566.48,2082.97,South America
TXN237456,11/25/2023,CUST5537,EV Charger,Docking Station,6,337,2111.18,722.29,Asia
TXN692788,4/28/2023,CUST4011,Accessory,Adapter,9,604,6931.96,2745.29,South America
TXN267957,1/2/2023,CUST9328,Battery Pack,"Power Bank 10,000mAh",5,363,1958.12,892.51,Europe
TXN550652,12/1/2023,CUST2960,Charging Station,Supercharger,8,901,7235.3,2695.25,Asia
TXN611590,9/7/2023,CUST9570,EV Charger,Wallbox Charger,5,1441,7542.35,1958.93,South America
TXN329151,2/12/2023,CUST4886,Solar Panel,Flexible Panel,10,970,8765.36,3770.09,Asia
TXN595483,3/23/2023,CUST6835,EV Charger,Portable Charger,9,865,8355.6,3298.1,South America
TXN716847,4/9/2023,CUST2206,EV Charger,Cable Organizer,7,1126,7458.71,1702.32,Europe
TXN304786,7/25/2023,CUST6516,EV Charger,Docking Station,8,1462,10551.06,4716.23,Africa
TXN610001,12/28/2023,CUST8657,EV Charger,Portable Charger,5,824,3739.13,1757.55,North America
TXN300004,7/10/2023,CUST7121,Accessory,Charging Cable,10,1496,17181.13,5850.89,Europe
TXN247566,8/11/2023,CUST5266,EV Charger,Wallbox Charger,4,200,822.42,325.92,Europe
TXN368448,8/2/2023,CUST5725,EV Charger,Docking Station,6,1368,8170.09,1962.48,South America
TXN118430,4/14/2023,CUST1200,EV Charger,Wallbox Charger,2,1270,2752.29,591.19,Europe
TXN235641,6/20/2023,CUST6333,Charging Station,Supercharger,6,1388,8812.81,3490.22,North America
TXN665299,5/9/2023,CUST6734,Solar Panel,Flexible Panel,5,1187,6074.27,1785.77,Europe
TXN772249,12/25/2023,CUST1071,Battery Pack,"Power Bank 10,000mAh",1,683,675.45,203.55,North America
TXN934939,6/1/2023,CUST1004,Solar Panel,Rigid Panel,2,832,1568.01,571.73,Europe
TXN153989,2/14/2023,CUST5804,Charging Station,Fast Charger,4,440,1685.15,616.3,Europe
TXN163433,4/24/2023,CUST9040,Accessory,Adapter,9,1380,13719.56,6580.49,Europe
TXN495723,2/1/2023,CUST3123,Charging Station,Supercharger,6,1279,7763.03,1941.4,Europe
TXN298321,5/19/2023,CUST8540,Accessory,Charging Cable,10,919,9380.43,3537.36,South America
TXN302209,1/10/2023,CUST2148,Accessory,Adapter,9,713,7894.41,4329.7,Africa
TXN410950,9/15/2023,CUST2185,Charging Station,Fast Charger,9,73,707.92,335.89,Africa
TXN727227,5/8/2023,CUST4146,Solar Panel,Flexible Panel,8,1249,9516.47,3193.02,South America
TXN513499,4/22/2023,CUST6122,Charging Station,Fast Charger,2,717,1353.73,531.4,Asia
TXN212155,10/3/2023,CUST3415,Battery Pack,"Power Bank 20,000mAh",4,1285,4983.71,2005.62,Africa
TXN783789,11/8/2023,CUST8171,Accessory,Charging Cable,10,959,9796.73,4639.69,North America
TXN663201,1/12/2023,CUST4668,Battery Pack,"Power Bank 20,000mAh",5,856,4433.65,1584.89,South America
TXN737029,1/18/2023,CUST3475,Charging Station,Fast Charger,7,868,5853.81,2711.3,North America
TXN400145,12/4/2023,CUST7847,Solar Panel,Flexible Panel,6,101,617.73,219.69,North America
TXN183481,8/16/2023,CUST7243,EV Charger,Docking Station,8,1175,8857.9,1905.5,South America
TXN938792,6/24/2023,CUST2937,EV Charger,Cable Organizer,7,406,2755.22,1202.91,North America
TXN285101,9/9/2023,CUST9923,Charging Station,Supercharger,1,1401,1296.94,303.96,North America
TXN777642,12/25/2023,CUST4790,Accessory,Extension Cord,6,201,2145,1433.68,Asia
TXN346451,7/31/2023,CUST7441,Battery Pack,"Power Bank 20,000mAh",8,244,1892.7,790.48,Asia
TXN559638,8/2/2023,CUST9055,Solar Panel,Flexible Panel,9,721,6678.11,2084.1,North America
TXN469992,12/12/2023,CUST8079,Battery Pack,"Power Bank 10,000mAh",4,1005,3977.16,1248.01,North America
TXN767964,5/11/2023,CUST4518,Accessory,Adapter,1,66,1063.4,1026.8,Africa
TXN344733,1/26/2023,CUST1796,Battery Pack,"Power Bank 20,000mAh",2,666,1286.01,258.88,Europe
TXN402703,5/21/2023,CUST8423,Charging Station,Fast Charger,3,962,3156.89,1378.67,Asia
TXN114664,9/19/2023,CUST9672,Accessory,Extension Cord,8,841,7265.38,3279.21,North America
TXN884262,12/28/2023,CUST7992,Charging Station,Fast Charger,7,931,6280.62,1652.87,Europe
TXN288397,1/15/2023,CUST2588,Accessory,Extension Cord,2,611,2313.98,1552.21,South America
TXN436101,3/19/2023,CUST4563,Accessory,Charging Cable,2,1180,3409.84,1626.16,Asia
TXN729070,7/26/2023,CUST6707,Accessory,Charging Cable,1,1123,2037.19,1292.33,South America
TXN267340,11/11/2023,CUST2708,Accessory,Charging Cable,9,252,3096.88,1571.78,North America
TXN190417,11/5/2023,CUST4034,Accessory,Cable Clips,7,827,6751.66,3692.19,Europe
TXN468919,3/29/2023,CUST6760,Charging Station,Fast Charger,1,581,536.32,159.35,South America
TXN404120,9/10/2023,CUST2643,Charging Station,Fast Charger,8,839,7075.65,2248.83,Africa
TXN708091,6/23/2023,CUST1838,Battery Pack,"Power Bank 10,000mAh",1,229,236.41,70.42,North America
TXN691675,12/29/2023,CUST9977,Accessory,Charging Cable,5,758,4447.45,2609.92,South America
TXN377164,2/21/2023,CUST3546,Charging Station,Fast Charger,7,733,4802.53,1318.36,Asia
TXN194256,12/4/2023,CUST9657,Accessory,Cable Clips,6,733,5388.43,2222.56,Europe
TXN747157,2/4/2023,CUST8845,Solar Panel,Flexible Panel,5,214,1122.08,539.22,Europe
TXN290706,8/7/2023,CUST2446,Charging Station,Fast Charger,10,152,1549.55,324.26,Africa
TXN224582,9/30/2023,CUST5647,Battery Pack,"Power Bank 20,000mAh",6,1112,6445.37,2116.84,South America
TXN179259,8/20/2023,CUST5734,Battery Pack,"Power Bank 20,000mAh",4,772,3378.4,717.53,Asia
TXN532124,1/11/2023,CUST3985,Accessory,Adapter,5,1133,6719.54,3155.1,Asia
TXN281939,1/1/2023,CUST2889,EV Charger,Docking Station,9,166,1458.62,304.52,Asia
TXN717736,1/6/2023,CUST9418,Accessory,Adapter,7,763,6196.54,2892.58,Asia
TXN801605,8/6/2023,CUST5947,Battery Pack,"Power Bank 10,000mAh",6,1115,7319.63,2773.97,Africa
TXN228146,3/25/2023,CUST7659,Battery Pack,"Power Bank 10,000mAh",5,1024,5059.97,2493.19,North America
TXN767691,3/5/2023,CUST8794,Solar Panel,Rigid Panel,1,772,809.61,363.05,Asia
TXN612496,10/14/2023,CUST7325,Accessory,Cable Clips,6,391,3172.15,1557.82,Africa
TXN636209,2/4/2023,CUST9284,Accessory,Cable Clips,1,179,1184.49,1070.69,Africa
TXN126195,6/13/2023,CUST4110,EV Charger,Wallbox Charger,5,1036,4798.24,2000,South America
TXN952311,9/10/2023,CUST7728,Solar Panel,Rigid Panel,4,33,138.22,29.13,North America
TXN758402,8/11/2023,CUST9948,EV Charger,Cable Organizer,1,937,983.77,307.23,North America
TXN620199,4/17/2023,CUST3005,Solar Panel,Flexible Panel,8,65,546.03,240.65,Africa
TXN961211,6/29/2023,CUST6565,Solar Panel,Flexible Panel,7,335,2135.2,583.73,Europe
TXN443692,4/29/2023,CUST7485,EV Charger,Cable Organizer,8,1037,8381.73,3431.19,South America
TXN221620,3/8/2023,CUST2916,EV Charger,Wallbox Charger,9,693,6544.74,2481.83,Africa
TXN779153,12/2/2023,CUST5992,Accessory,Extension Cord,4,288,2200.61,1278.73,Asia
TXN432373,10/2/2023,CUST9487,Charging Station,Supercharger,8,523,4054.01,1984.98,Asia
TXN161374,7/7/2023,CUST9891,Charging Station,Fast Charger,10,1228,13474.11,3568.6,North America
TXN353336,9/24/2023,CUST2344,Charging Station,Fast Charger,7,490,3226.52,742.91,South America
TXN794920,12/19/2023,CUST6370,Battery Pack,"Power Bank 10,000mAh",4,594,2402.58,750.24,South America
TXN945806,6/27/2023,CUST9401,Accessory,Charging Cable,10,554,6306.88,2404.24,Africa
TXN109472,7/4/2023,CUST7950,Battery Pack,"Power Bank 10,000mAh",8,304,2434.41,1143.99,Europe
TXN666528,3/17/2023,CUST2264,Solar Panel,Flexible Panel,3,1272,3558.56,1138.16,Asia
TXN715501,10/31/2023,CUST7066,Solar Panel,Rigid Panel,6,433,2391.23,740.17,North America
TXN267851,6/29/2023,CUST7653,Accessory,Adapter,6,340,2875.2,1411.22,Africa
TXN954494,5/17/2023,CUST6294,Solar Panel,Flexible Panel,4,314,1228.09,494.11,North America
TXN325664,1/27/2023,CUST8440,Battery Pack,"Power Bank 20,000mAh",10,516,5267.54,1526,Asia
TXN971075,3/24/2023,CUST2263,Battery Pack,"Power Bank 20,000mAh",6,1413,8464.9,4148.67,Asia
TXN640363,1/25/2023,CUST9315,Battery Pack,"Power Bank 20,000mAh",10,677,6212.49,2717.42,Africa
TXN585646,10/29/2023,CUST1063,Battery Pack,"Power Bank 20,000mAh",6,337,1881.16,378.76,North America
TXN728491,4/2/2023,CUST5941,Solar Panel,Rigid Panel,8,1241,9298.68,4285.41,North America
TXN330370,2/5/2023,CUST6424,Battery Pack,"Power Bank 20,000mAh",6,755,4252.25,1837,Europe
TXN816543,10/25/2023,CUST5062,Battery Pack,"Power Bank 10,000mAh",8,795,5845.11,1309.57,Europe
TXN743550,7/1/2023,CUST7785,Charging Station,Supercharger,9,307,2779.68,936.32,South America
TXN953720,11/25/2023,CUST9203,Battery Pack,"Power Bank 20,000mAh",9,576,5276.19,1616.6,Asia
TXN717538,4/26/2023,CUST5671,Solar Panel,Flexible Panel,2,815,1558.4,540.24,Europe
TXN482883,4/9/2023,CUST4504,Battery Pack,"Power Bank 20,000mAh",3,835,2745.6,1298.58,Europe
TXN282467,11/21/2023,CUST9763,Battery Pack,"Power Bank 10,000mAh",10,335,3251.18,1119.72,South America
TXN396564,12/24/2023,CUST2939,Solar Panel,Flexible Panel,4,88,347.77,148.87,Africa
TXN415155,12/4/2023,CUST7434,Charging Station,Fast Charger,2,182,376.88,171.48,Africa
TXN274308,5/18/2023,CUST3107,Accessory,Cable Clips,9,1289,12987.98,6814.16,Africa
TXN555272,8/7/2023,CUST6336,Accessory,Adapter,9,1065,9711.45,3137.77,Europe
TXN159156,10/22/2023,CUST1301,Charging Station,Fast Charger,8,1225,9599.37,4721.3,North America
TXN137971,5/9/2023,CUST3718,Charging Station,Supercharger,10,1119,12208.04,3491.93,South America
TXN179836,10/28/2023,CUST6573,Solar Panel,Rigid Panel,4,545,2215.66,558.51,North America
TXN534589,3/24/2023,CUST9701,Accessory,Adapter,1,216,1207.67,1078.69,South America
TXN300627,9/6/2023,CUST8215,EV Charger,Portable Charger,8,529,4122.34,1959.94,South America
TXN854834,1/7/2023,CUST8961,Accessory,Charging Cable,5,584,3775.66,1888.56,Africa
TXN353162,6/1/2023,CUST1283,Accessory,Cable Clips,3,944,4096.06,1703.22,Europe
TXN842291,1/21/2023,CUST3067,Battery Pack,"Power Bank 10,000mAh",2,1196,2250.97,1043.33,Europe
TXN875784,1/31/2023,CUST5241,EV Charger,Docking Station,4,1146,4542.78,1338.43,Asia
TXN794280,2/8/2023,CUST5161,Charging Station,Supercharger,6,752,4770.99,1590.08,North America
TXN558810,12/31/2023,CUST5629,Accessory,Cable Clips,6,77,1464.75,1181.33,Asia
